q_m	xn_p,	xn_he3,	xn_he4,	xn_b11,	xn_c12,	xn_c13,	xn_n13,	xn_n14,	xn_n15,	xn_o15,	xn_o16,	xn_o17,	xn_f18,	xn_ne19,	xn_ne20,	xn_ne21,	xn_ne22,	xn_na22,	xn_na23,	xn_mg23,	xn_mg24,	xn_mg25,	xn_mg26,	xn_al25,	xn_al26,	xn_al27,	xn_si28,	xn_si29,	xn_si30,	xn_p29,	xn_p30,	xn_p31,	xn_s31,	xn_s32,	xn_s33,	xn_cl33,	xn_cl34,	xn_cl35,	xn_ar36,	xn_ar37,	xn_ar38,	xn_ar39,	xn_k39,	xn_ca40,	xn_sc43,	xn_ti44,	xn_v47,	xn_cr48,	xn_mn51,	xn_fe52,	xn_fe54,	xn_co55,	xn_fe56,	xn_co56,	xn_cr56,	xn_ni56,	xn_ni58,	xn_ni59
0.2082473597156057	1.3901941942410353e-19	0.0	0.007514040668872626	4.9401692795350474e-23	0.4961506779446655	6.443736073306428e-10	3.7306563845455275e-09	1.208277394994637e-10	6.738798872084113e-11	4.6816047806061656e-11	0.49568446794659676	5.641079676631482e-12	3.140112786991891e-11	1.7724072926576945e-11	0.0006168327474447326	4.753154980309765e-11	1.3786773942887444e-12	6.678272472334848e-11	8.747846263761512e-09	6.194235374340001e-13	2.5205427895584972e-05	1.3112645945680063e-08	6.34862067370045e-10	5.3143632779849246e-14	8.192168466063442e-09	1.896553492143411e-08	5.170793078579673e-06	8.990408362756682e-09	1.9751295918179048e-09	5.835525975825977e-16	9.007359462686462e-10	6.25121957410394e-09	6.531200872944101e-18	1.7448819927717198e-06	2.5621386893861838e-09	1.2001303950283865e-17	8.509552564748658e-10	6.324920573798631e-11	3.3237484862311684e-07	6.473893573181499e-10	2.217817990812553e-13	3.0286636874535755e-16	4.339910482021655e-11	2.9419192878129194e-07	2.1056080912773897e-15	1.8188350924653644e-09	1.0702538955664077e-13	6.066325874869874e-09	4.152865382796501e-13	5.344434077860354e-08	5.430468177503953e-12	6.933559771277305e-13	0.0	0.0	0.0	1.0871866954962625e-06	7.605150868495196e-09	1.7558073927264604e-10
0.20927833958907327	1.3053393944450065e-19	0.0	0.0074398760683389124	5.335231977295421e-23	0.49619312788840375	6.248176473410301e-10	3.6191590845983303e-09	1.198110694901328e-10	6.521207672248392e-11	4.5326660807108155e-11	0.4957603678902454	5.585397476230819e-12	3.057871786986941e-11	1.724608892660766e-11	0.0005741816875565163	4.661431080162845e-11	1.3580952942204987e-12	6.584753571977965e-11	8.64389626321509e-09	6.203885773598785e-13	2.386482389844101e-05	1.2702501945943317e-08	6.187282273669442e-10	6.95016337042293e-14	8.054857265721802e-09	1.848096192135254e-08	5.0217863786293195e-06	8.745937162780847e-09	1.9357998917620225e-09	7.686287767290283e-16	8.886957962180721e-10	6.171226473737769e-09	8.997622861709776e-18	1.6946154927884055e-06	2.5016935893538093e-09	1.7664366924827634e-17	8.517460063753153e-10	6.348602572982928e-11	3.2387045862173904e-07	6.307097173159558e-10	2.195350490657481e-13	3.054099987002992e-16	4.380272081359343e-11	2.874778087766113e-07	2.102211191053844e-15	1.7551635925307374e-09	1.0362616955900916e-13	5.974474874575064e-09	3.959398583150409e-13	5.4055355769962386e-08	5.2096075778300275e-12	6.729693671361159e-13	0.0	0.0	0.0	1.1094404952786723e-06	7.514249068022412e-09	1.6878497928171977e-10
0.21030923810219282	1.3577308940735225e-19	0.0	0.007626166666711883	5.384036176498753e-23	0.49609346783455854	6.034171073660922e-10	3.4532499849266093e-09	1.256342394516082e-10	6.941114469702126e-11	4.796854779061792e-11	0.4956265778365965	5.835137374529703e-12	3.244098385839554e-11	1.796395492158757e-11	0.0006190375572979091	4.989313378221713e-11	1.4383936937214306e-12	7.07944656909831e-11	9.405260258946163e-09	6.590962671230535e-13	2.568253188789609e-05	1.3551020940849972e-08	6.63770157102652e-10	6.301091772495818e-14	8.608751362422913e-09	1.9895197913157723e-08	5.440461476252458e-06	9.224567259734885e-09	2.063440590993109e-09	7.763956866110431e-16	9.39445705899332e-10	6.584554071258509e-09	9.024262760609213e-18	1.799678992144425e-06	2.518656189006099e-09	1.504729393431876e-17	8.825806761475471e-10	6.621533571097093e-11	3.402704885147238e-07	6.407357772031968e-10	2.2304695902640295e-13	3.026461786789534e-16	4.3157222811619285e-11	2.9976513869152917e-07	2.0802175909198774e-15	1.7852164922075536e-09	1.0455943954359942e-13	5.981520273890743e-09	4.278216781325641e-13	5.195437977321981e-08	5.45250877619987e-12	7.255979468327746e-13	0.0	0.0	0.0	1.0408664954566316e-06	7.084864169074662e-09	1.513159893395077e-10
0.2113401710128341	1.4316496983751149e-19	0.0	0.007355093291652161	4.571881894811034e-23	0.49623426943678706	6.440090892690665e-10	3.789147795699416e-09	1.185483098654508e-10	6.548650292567453e-11	4.558608594826098e-11	0.49579512943728543	5.426002093841628e-12	3.1803633963903706e-11	1.7705820979904355e-11	0.0005829328293383864	4.7590819945985664e-11	1.3649769984507868e-12	6.704161892390951e-11	8.820204489989298e-09	6.27511289287791e-13	2.42380039724905e-05	1.2838961985428115e-08	6.294703292855676e-10	3.231970496331798e-14	8.296133890584104e-09	1.8780201978684963e-08	4.95039589438143e-06	8.738274790082287e-09	1.96742839776702e-09	3.34901979619895e-16	9.056301989721333e-10	6.300319992849301e-09	4.390034895017426e-18	1.6052964981780306e-06	2.5356457971221083e-09	7.301558391712923e-18	8.700817490124799e-10	6.476553392649281e-11	3.0381292965518025e-07	6.349681892793277e-10	2.2149807974860544e-13	2.9976965965976927e-16	4.297836895122067e-11	2.686895496950444e-07	2.0875883976306416e-15	1.7173825980508156e-09	1.0250929988365463e-13	5.693175193538395e-09	3.8302388956527783e-13	5.0689383942468875e-08	4.999045494326214e-12	6.260613792894367e-13	0.0	0.0	0.0	1.0666040987894323e-06	7.64393779132433e-09	1.923433797816953e-10
0.21237108138445993	1.3156956089182872e-19	0.0	0.007429429250359509	4.188107328388591e-23	0.49619777336341797	6.295962042676435e-10	3.7105399251514562e-09	1.1826105080161857e-10	6.633847944966755e-11	4.613203631270056e-11	0.49576300336047097	5.356889736311045e-12	3.168192321475217e-11	1.7218682116714805e-11	0.0005775911839151336	4.760392432267758e-11	1.3761513093280791e-12	6.753263645776199e-11	8.868872060116602e-09	6.334375442936816e-13	2.354263515958097e-05	1.2339261083640225e-08	6.166968341802066e-10	3.6062477244445246e-14	8.221250355726774e-09	1.8082375122569244e-08	5.117431934687908e-06	8.505528857653723e-09	1.917941713000541e-09	4.731805032073981e-16	8.965061060768608e-10	6.265822042472133e-09	5.855052039687779e-18	1.7415820118051078e-06	2.487694116862541e-09	8.710240759041336e-18	8.612014958375526e-10	6.341232342983294e-11	3.3054693224057334e-07	6.322881242858903e-10	2.1732101147308479e-13	2.9991318203292605e-16	4.243470128763861e-11	2.9154369197619443e-07	2.0184289136816822e-15	1.7305306117301974e-09	1.0207710069191757e-13	5.813516639406236e-09	4.0841466276839056e-13	5.042837334182277e-08	5.6081044380138735e-12	6.747510245737201e-13	0.0	0.0	0.0	1.0387607070411169e-06	7.630614351723218e-09	1.8775835127269779e-10
0.21340197471439137	1.234848290560529e-19	0.0	0.007304557444162243	5.1465471606585813e-23	0.49625932620647684	6.032835053883587e-10	3.5218088730784635e-09	1.0983832916036996e-10	5.932331154651863e-11	4.131321768419204e-11	0.4958059362099427	5.262934159768893e-12	2.8640447781065672e-11	1.6142695876601433e-11	0.0005995183354171406	4.277588467301106e-11	1.2327297905767231e-12	5.94813965453102e-11	7.79720234039635e-09	5.482757058088514e-13	2.3168244822896482e-05	1.1830925909561619e-08	5.700514756423923e-10	3.2063452754899416e-14	7.376053943615707e-09	1.7056174869618584e-08	4.41011536628804e-06	8.005711338802457e-09	1.7774621864126606e-09	4.015519669304422e-16	8.135217137812485e-10	5.6291130569697345e-09	4.645489564488784e-18	1.4373344890126767e-06	2.3374057821323197e-09	8.256860636882614e-18	7.790609040446749e-10	5.840308455355308e-11	2.7294106791357423e-07	5.85910395521163e-10	2.038108184420221e-13	2.7441896790227683e-16	3.984445069541964e-11	2.418271381514164e-07	1.952995985070839e-15	1.6189251876245546e-09	9.714708125738482e-14	5.314288159376329e-09	3.471423473463621e-13	4.765554163570982e-08	4.3686266666051886e-12	5.83539585539286e-13	0.0	0.0	0.0	1.0004788923521036e-06	6.94905084687982e-09	1.7229066868296956e-10
0.21443302259757058	1.2666161037794254e-19	0.0	0.007267630421685709	5.1516899153720043e-23	0.4962719914808141	6.602833919702038e-10	3.854377811500985e-09	1.213909303622155e-10	6.64351711982343e-11	4.6326974138233947e-11	0.49578555147936265	5.667890516912283e-12	3.154172809411661e-11	1.7751280052967618e-11	0.0006416806319146954	4.726099514102095e-11	1.3795300041163465e-12	6.627984119777084e-11	8.615466225707482e-09	6.124859418275822e-13	2.4535150073209845e-05	1.2340363036822115e-08	6.128134718285595e-10	3.0078191089749595e-14	8.16666672436832e-09	1.7894848053396008e-08	4.993415314899732e-06	8.540410725483526e-09	1.904927605684068e-09	3.5141428104857664e-16	8.970744526767589e-10	6.164065618392808e-09	4.3453882129661e-18	1.7235366051428197e-06	2.589541907726872e-09	8.380479825006314e-18	8.53699372547333e-10	6.341838318923259e-11	3.2901853098175055e-07	6.41361091913742e-10	2.2397380066831004e-13	3.053106209110091e-16	4.3426498129579284e-11	2.9109944086860464e-07	2.1132237063055977e-15	1.743232905201591e-09	1.0451998031187468e-13	5.99367391788438e-09	4.00285711194403e-13	5.425549916189169e-08	5.4026925161209655e-12	6.668736219898682e-13	0.0	0.0	0.0	1.1293965033699792e-06	7.934706023676179e-09	1.8841996056222182e-10
0.21546396705258553	1.3261296999161706e-19	0.0	0.007144486099548372	4.511832999714792e-23	0.49634623996862426	5.799332199633404e-10	3.384972899786024e-09	1.1199248999292057e-10	6.25847029960438e-11	4.348072999725143e-11	0.4959433999686497	5.053797099680532e-12	2.9589218998129563e-11	1.648348699895802e-11	0.0005361143999661103	4.4270152997201535e-11	1.288300099918562e-12	6.240313899605527e-11	8.214178099480754e-09	5.875923999628562e-13	2.167969899862955e-05	1.1232920999289928e-08	5.636914599643671e-10	5.3513419996617226e-14	7.694134199513628e-09	1.653652199895467e-08	4.732241799700859e-06	7.896609099500829e-09	1.7798326998874907e-09	5.232645699669227e-16	8.423659399467512e-10	5.855238699629871e-09	6.3452657995988935e-18	1.6270600998971481e-06	2.3843021998492803e-09	1.0676418999325106e-17	8.090146499488595e-10	5.968591999622705e-11	3.093697899804436e-07	6.027894999618956e-10	2.079232299868565e-13	2.833040299820914e-16	4.0433638997444054e-11	2.7346090998271357e-07	1.9593388998761435e-15	1.6734763998942137e-09	9.882613399375286e-14	5.612690099645202e-09	3.8718070997552497e-13	4.9122952996894775e-08	5.105302499677276e-12	6.401183199595359e-13	0.0	0.0	0.0	1.0051878999364584e-06	7.1106291995505126e-09	1.6311033998968923e-10
0.21649479048800957	1.1418582021820891e-19	0.0	0.0069933019133641885	4.6716889089275904e-23	0.4964214709486606	5.334133710193522e-10	3.061123205849802e-09	1.0703045020453503e-10	5.881072211238719e-11	4.095516907826527e-11	0.49600365094786225	4.8714712093093745e-12	2.8092947053685578e-11	1.6114441030794672e-11	0.0005535389910578122	4.1914183080097946e-11	1.2238845023388415e-12	5.911646111297147e-11	7.837539714977525e-09	5.520723910550095e-13	2.0835445039816505e-05	1.0507075020079005e-08	5.361986010246748e-10	3.5959196068717975e-14	7.456398414249166e-09	1.54863020295943e-08	4.258397408137792e-06	7.280287213912618e-09	1.6860108032219641e-09	3.9602174075679697e-16	8.040081515364583e-10	5.540020210586971e-09	4.987674809531439e-18	1.4127161026996984e-06	2.271795104341397e-09	8.830224416874545e-18	7.707903914729793e-10	5.760617711008532e-11	2.6652482050932853e-07	5.638774110775689e-10	2.0038482038293509e-13	2.609921604987556e-16	3.7141908070978136e-11	2.3484964044879732e-07	1.820299103478589e-15	1.514954002895075e-09	9.170724017525239e-14	5.012630409579128e-09	3.4606498066132967e-13	4.401111208410517e-08	4.172155307972983e-12	5.749546110987374e-13	0.0	0.0	0.0	9.076345617344882e-07	6.162837211777172e-09	1.3625471026038256e-10
0.21752574248220724	1.2625828002989156e-19	0.0	0.0071064548016824495	4.6369867010978036e-23	0.49636438011751394	6.087235301441149e-10	3.595835100851312e-09	1.0854804002569867e-10	5.983940801416693e-11	4.177700200989069e-11	0.49594491011741465	5.000477401183861e-12	2.8668937006787353e-11	1.661959500393468e-11	0.000555697420131561	4.2440490010047766e-11	1.234495900292266e-12	5.953016501409373e-11	7.834454301854802e-09	5.662688501340639e-13	2.11878080050162e-05	1.0807030002558557e-08	5.438928801287663e-10	3.7216040008810874e-14	7.548271201787049e-09	1.589721800376366e-08	4.3062363010194985e-06	7.592869401797608e-09	1.7365844004111352e-09	4.3662212010337e-16	8.274900601959078e-10	5.6942252013481044e-09	5.08900900120482e-18	1.4217840003366065e-06	2.38729360056519e-09	9.139865002163858e-18	7.965859901885913e-10	5.957850401410518e-11	2.6937912006377537e-07	5.925131501402771e-10	2.091388500495135e-13	2.7777939006576404e-16	3.9656855009388735e-11	2.3819983005639362e-07	1.9515655004620318e-15	1.5945830003775166e-09	9.666464702288529e-14	5.267396001247052e-09	3.4188239008094045e-13	4.725522301118764e-08	4.3653702010335e-12	5.613629401329023e-13	0.0	0.0	0.0	1.0057366002381075e-06	7.164228501696126e-09	1.8590879004401378e-10
0.21855676366411403	1.31125210076326e-19	0.0	0.007137070104154382	4.1324986024054655e-23	0.4963482002889169	5.646437203286708e-10	3.3094081019263567e-09	1.0801505006287395e-10	6.025350103507266e-11	4.1976789024434063e-11	0.4959278802886722	4.855582002826361e-12	2.9282204017044736e-11	1.638917700953989e-11	0.0005575399403245357	4.376037502547226e-11	1.2501160007276738e-12	6.189274403602684e-11	8.121209604727234e-09	5.707318103322145e-13	2.166477101261074e-05	1.1099327006460751e-08	5.607417303263994e-10	2.036061701185161e-14	7.637878204445893e-09	1.635515500952009e-08	4.54050490264296e-06	7.675913504468034e-09	1.753912001020926e-09	2.1374047012441516e-16	8.295245904828539e-10	5.73359430333744e-09	2.5868397015057606e-18	1.513332200880888e-06	2.278484801326272e-09	4.312664102510337e-18	7.880091604586883e-10	5.871213903417546e-11	2.8616851016657445e-07	5.726771703333469e-10	2.016760301173926e-13	2.664255001550823e-16	3.7788142021995915e-11	2.5237445014690344e-07	1.83184540106629e-15	1.5494877009019336e-09	9.227301905371075e-14	5.179958003015176e-09	3.6047122020982487e-13	4.51355060262727e-08	4.74203920276027e-12	5.939978103457573e-13	0.0	0.0	0.0	9.257764705388806e-07	6.671902103883615e-09	1.6229278009446818e-10
0.21958760618309459	1.1384073920848375e-19	0.0	0.007063497050888647	4.8314765664075246e-23	0.4963900465486803	5.300968563143222e-10	3.067026478675461e-09	1.0449431927346789e-10	5.65338766069291e-11	3.9333337726521665e-11	0.4959939465514343	4.778427966776363e-12	2.8067793804849168e-11	1.5698632890849942e-11	0.0005256290963453859	4.121867871341319e-11	1.186264191752097e-12	5.7524808600039306e-11	7.58000064729748e-09	5.397269662473657e-13	2.005815086053892e-05	1.0389624927762618e-08	5.252774063478311e-10	4.512877968622689e-14	7.256951949543586e-09	1.526381089387319e-08	4.049633871843551e-06	7.1742833501183675e-09	1.6552206884915182e-09	4.3916992694652243e-16	7.839734445491594e-10	5.402792762435255e-09	4.944932065618687e-18	1.303896390934219e-06	2.215017384599342e-09	1.0127819929582906e-17	7.588057547241462e-10	5.62397526089741e-11	2.458568082905974e-07	5.571399961262957e-10	1.95946598637615e-13	2.6171920818030865e-16	3.747034473947475e-11	2.1693787849166603e-07	1.819902487346512e-15	1.4712029897709637e-09	8.976061537590894e-14	4.807372266575118e-09	3.2072726777003516e-13	4.252475770433224e-08	3.872511373075055e-12	5.39566556248481e-13	0.0	0.0	0.0	8.876725238281564e-07	6.0508513579294084e-09	1.4195856901298502e-10
0.22061847469654916	1.0712503925311455e-19	0.0	0.006976359151360195	4.6978753672459885e-23	0.496432046538831	4.851964366171666e-10	2.8133157803853084e-09	1.0038671930009473e-10	5.593982660998248e-11	3.886359772903949e-11	0.49601703654172447	4.549292468281923e-12	2.703693481149605e-11	1.522201889387071e-11	0.0005469299461867551	4.058850671701327e-11	1.1595706919153686e-12	5.710018060189239e-11	7.619658846875052e-09	5.345329162731882e-13	2.065429985599636e-05	1.0081704929709445e-08	5.194606063782738e-10	4.172740270907278e-14	7.134798850255539e-09	1.4943711895811092e-08	4.182968770835964e-06	6.9277478516991166e-09	1.6070410887955646e-09	5.102847764422484e-16	7.640983146726376e-10	5.302184863032689e-09	5.706020960217107e-18	1.386985890329809e-06	2.0925627854104635e-09	1.149969491982309e-17	7.267217849332302e-10	5.391450162410323e-11	2.6117538817906167e-07	5.298372863059267e-10	1.8601887870305958e-13	2.4098396831983804e-16	3.430532276082019e-11	2.2975444839813126e-07	1.6677313883724266e-15	1.4394517899640122e-09	8.612488339952955e-14	4.688558967310944e-09	3.411309276216044e-13	3.9490869724666095e-08	4.31399456992244e-12	5.815707359452364e-13	0.0	0.0	0.0	7.991826144280267e-07	5.720796260114092e-09	1.320574990792832e-10
0.22164944090524796	1.0688742014161184e-19	0.0	0.006945260909201563	3.4906263046246245e-23	0.4964536206577362	4.831323406400873e-10	2.7837573036881145e-09	9.640863512772885e-11	5.5185845073114033e-11	3.84108070508893e-11	0.496085900657249	4.362222505779375e-12	2.7188468036021166e-11	1.5194150020130264e-11	0.0004898162406489425	3.935979505214658e-11	1.1302365014974157e-12	5.553899507358191e-11	7.322415809701244e-09	5.150540006823793e-13	1.8626428024677585e-05	9.619955012745184e-09	4.962582406574773e-10	2.6161732034660875e-14	6.991937309263403e-09	1.425084601888051e-08	4.024373905331769e-06	6.738078308927073e-09	1.5666311020755814e-09	2.29984160304699e-16	7.534829209982664e-10	5.2136153069073595e-09	2.6774317035472473e-18	1.3480826017860336e-06	2.1198366028085066e-09	4.4994309059611576e-18	7.223797609570588e-10	5.3413326070765676e-11	2.545865703372939e-07	5.402068707157036e-10	1.8762806024858267e-13	2.4444307032385513e-16	3.4779973046078916e-11	2.2437522029726785e-07	1.692575302242441e-15	1.4660069019422677e-09	8.864073911743741e-14	4.727533206263364e-09	3.357377004448086e-13	4.001157405301011e-08	4.1054267054391535e-12	5.536000007334477e-13	0.0	0.0	0.0	8.116796010753693e-07	5.649852007485315e-09	1.24954960165549e-10
0.22268041056940535	1.146518403723678e-19	0.0	0.007023038722809522	3.6352900118067446e-23	0.496413321612258	4.973121116151771e-10	2.8894768093844824e-09	9.872527032064129e-11	5.605889818206885e-11	3.9017397126721234e-11	0.49603665161103466	4.2064735136618426e-12	2.7596042089626803e-11	1.536012304988682e-11	0.0005010299116272518	4.084270913264951e-11	1.1624079037752841e-12	5.806696418859068e-11	7.753897225183214e-09	5.527631517952718e-13	1.8991792061681805e-05	9.618275031238364e-09	5.067416116458024e-10	4.060875413188967e-14	7.255421423564257e-09	1.4623426047494165e-08	4.176414413564216e-06	6.918670722470553e-09	1.623523805272903e-09	3.730860712117141e-16	7.859069825524795e-10	5.495426217848121e-09	4.272131813875088e-18	1.3560444044041793e-06	2.1254644069031125e-09	7.909599825688908e-18	7.566655224575087e-10	5.651076418353643e-11	2.545646908267787e-07	5.271584217121123e-10	1.8798844061055142e-13	2.430988907895399e-16	3.454727511220311e-11	2.2424625072831002e-07	1.695632705507099e-15	1.4342433046581551e-09	8.610730627966048e-14	4.70130721526897e-09	3.3022297107250266e-13	4.062033013192726e-08	4.104756913331485e-12	5.409238317568199e-13	0.0	0.0	0.0	8.404872227297458e-07	5.887000819119882e-09	1.350389404385813e-10
0.2237113463072401	1.0849862991433625e-19	0.0	0.006953020794510328	3.4446338972803326e-23	0.49644672960803665	4.789560496218462e-10	2.7891840977978344e-09	8.842295293018677e-11	5.001847296050853e-11	3.48488839724855e-11	0.4960493796083504	3.949405096881796e-12	2.473419898047142e-11	1.3690203989191071e-11	0.000525489889585106	3.639823497126223e-11	1.031399699185671e-12	5.099096395974072e-11	6.700320894709845e-09	4.744932896253697e-13	1.9033619984972245e-05	9.703634292338616e-09	4.789964496218144e-10	2.6232482979288466e-14	6.341247194993347e-09	1.4114749988855876e-08	3.7822867970137427e-06	6.625909694768596e-09	1.4887571988245704e-09	2.369128098129485e-16	6.922163394534693e-10	4.79669379621283e-09	2.723080497850026e-18	1.2482505990144595e-06	1.92939509847667e-09	4.563148796397223e-18	6.550680894827992e-10	4.8975862961331715e-11	2.3576886981385162e-07	4.767232496236091e-10	1.680192298673425e-13	2.1695754982870386e-16	3.121022697535836e-11	2.0792911983583217e-07	1.5351748987879217e-15	1.3120308989641022e-09	7.906562893757472e-14	4.312814496594871e-09	3.024500797612043e-13	3.68598049708978e-08	3.9832142968551025e-12	5.030534896028204e-13	0.0	0.0	0.0	7.66354919394934e-07	5.609162495571355e-09	1.3375277989439717e-10
0.22474224482035976	1.014058892653686e-19	0.0	0.0067449982511360975	3.5684720741483295e-23	0.49655606640271704	4.406677068075983e-10	2.594535881203976e-09	8.399683139148792e-11	4.8176700650985594e-11	3.356230975685903e-11	0.4961904264053659	3.943519971431308e-12	2.3315659831090526e-11	1.349316090224927e-11	0.0004857558864809586	3.3972940753884227e-11	9.740058829438487e-13	4.767930565458895e-11	6.255826754679884e-09	4.4633176676656517e-13	1.681538687818152e-05	8.3545992394754e-09	4.2683636690779896e-10	3.148098677193711e-14	6.019639156390937e-09	1.2335492910635955e-08	3.504403874612469e-06	5.915474057145557e-09	1.3608577901413135e-09	4.034668870770983e-16	6.535729852652136e-10	4.494402467440459e-09	4.7880574653130864e-18	1.1965828913313972e-06	1.8429114866490926e-09	9.134184733827721e-18	6.184875455193888e-10	4.6510860663053705e-11	2.2596039836303783e-07	4.665331666202169e-10	1.6563103880009178e-13	2.05483638511381e-16	2.9844342783793706e-11	1.9883895855951818e-07	1.479466389282058e-15	1.2835726907012028e-09	7.716783744096031e-14	4.1545863699022454e-09	2.9295360787770786e-13	3.476900274811718e-08	3.823574572300249e-12	4.865583264751453e-13	0.0	0.0	0.0	7.140889248268079e-07	5.301621661592589e-09	1.3295768903679269e-10
0.22577314977319796	1.0783972005909602e-19	0.0	0.006738278103692567	3.256344801784473e-23	0.49655856027211337	4.696820702573851e-10	2.7550745015097765e-09	8.918016604887061e-11	5.173667502835162e-11	3.615133501981088e-11	0.4961880502719103	4.0611877022255245e-12	2.525525801383984e-11	1.4378861007879593e-11	0.0004905066002687969	3.7272238020425135e-11	1.0537201005774372e-12	5.278303002892503e-11	6.961535803814911e-09	4.916660802694322e-13	1.8157918009950513e-05	9.131377005003981e-09	4.733327402593857e-10	1.16232070063695e-14	6.643629003640699e-09	1.3557702007429601e-08	3.847068202108188e-06	6.3736560034927545e-09	1.4797262008108879e-09	7.75496700424971e-17	7.143367603914554e-10	4.894233202682032e-09	7.816053604283185e-19	1.290638600707268e-06	1.9548849010712743e-09	1.2882580007059635e-18	6.725138203685366e-10	5.039041202761387e-11	2.4311760013322806e-07	4.880138202674309e-10	1.7502160009591159e-13	2.1958036012032973e-16	3.134537201717722e-11	2.1389855011721608e-07	1.5345519008409321e-15	1.3249060007260465e-09	7.9281231043446e-14	4.362235602390499e-09	3.1856919017457543e-13	3.6354602019922264e-08	4.122649202259205e-12	5.270534002888246e-13	0.0	0.0	0.0	7.47403280409576e-07	5.561522203047707e-09	1.3547196007423844e-10
0.22680415030088508	1.1184294975524634e-19	0.0	0.006787587785146254	2.8617361937374647e-23	0.49653303891340245	4.921062189230899e-10	2.844605693774953e-09	9.244462779769703e-11	5.4428910880889454e-11	3.805261891672683e-11	0.49615722891422487	4.019130691204659e-12	2.6388709942251763e-11	1.5123140966904984e-11	0.0004968482989127125	3.849699091575437e-11	1.1009896975906282e-12	5.482656688001924e-11	7.351525883912148e-09	5.229552888555808e-13	1.8510576959492024e-05	9.223050479816562e-09	4.875510289330584e-10	1.2775035972043507e-14	7.049422084573262e-09	1.3935533969503909e-08	4.0202622912021825e-06	6.6196067855138575e-09	1.5545006965981788e-09	1.0309244977439568e-16	7.610693983344993e-10	5.280737588443797e-09	1.2681354972248515e-18	1.3518698970416095e-06	2.1315654953353483e-09	1.7057309962672311e-18	7.347811283920277e-10	5.471742288025808e-11	2.5506232944182947e-07	5.229407688556126e-10	1.875663395895356e-13	2.3772373947977267e-16	3.40387739255106e-11	2.24893969507849e-07	1.6766659963308362e-15	1.4123415969092754e-09	8.556113381276066e-14	4.659862489802501e-09	3.286489592807948e-13	3.989419791269677e-08	4.26178139067365e-12	5.275382988455516e-13	0.0	0.0	0.0	8.220133282011314e-07	5.905342187076931e-09	1.2923080971719532e-10
0.22783499627532433	1.032004802693025e-19	0.0	0.006683979117441898	3.391231208849446e-23	0.49659129129585905	4.4227563115412186e-10	2.5923691067648083e-09	8.520920422235411e-11	4.8448485126426714e-11	3.373418708802963e-11	0.4962534412949774	3.804733209928483e-12	2.4697247064447667e-11	1.3753184035889046e-11	0.00044891037117143534	3.5713974093195905e-11	1.0025829026162483e-12	5.003253413056031e-11	6.622229317280762e-09	4.688659212235095e-13	1.6572319043245602e-05	8.458622422072845e-09	4.4256013115486426e-10	2.6051999067982903e-14	6.389108416672431e-09	1.2594262032864828e-08	3.49379260911708e-06	5.946744115518077e-09	1.4014706036571488e-09	2.589259206756693e-16	6.805323417758547e-10	4.6708942121887366e-09	2.810609807334309e-18	1.133521302957933e-06	1.8720975048852536e-09	5.4952964143400215e-18	6.514042516998446e-10	4.826337512594367e-11	2.1166303055233638e-07	4.681820012217247e-10	1.678663904380487e-13	2.0699838054016398e-16	2.971095807753099e-11	1.855992204843227e-07	1.4619512038149735e-15	1.209601103156464e-09	7.348417019175755e-14	3.895218210164604e-09	2.820522407360176e-13	3.255909208496322e-08	3.5713810093195478e-12	4.641683812112512e-13	0.0	0.0	0.0	6.844656117861186e-07	5.155437813453157e-09	1.2820450033455069e-10
0.22886597607025871	1.3495200993015538e-19	0.0	0.006788939296486373	4.425564497709541e-23	0.4965311497430194	4.802777597514314e-10	2.830125098535264e-09	9.947697494851551e-11	5.61582519709352e-11	3.904215197979367e-11	0.4961534897432148	4.4616808976908495e-12	2.6714963986173625e-11	1.51165529921764e-11	0.000500979839740717	3.9789388979406933e-11	1.154019999402735e-12	5.6314230970854476e-11	7.472779996132449e-09	5.284536397264979e-13	1.850160699042446e-05	9.19569829524075e-09	4.88401369747227e-10	2.2670881988266646e-14	7.0128432963704905e-09	1.384580499283408e-08	4.1316129978616764e-06	6.614171596576824e-09	1.5432575992012843e-09	1.8666465990339137e-16	7.560137096087237e-10	5.256838997279313e-09	1.981755098974339e-18	1.4166011992668356e-06	2.0926459989169474e-09	3.2383272983239975e-18	7.182181196282849e-10	5.3552887972283606e-11	2.6669009986197403e-07	5.310574697251502e-10	1.8747306990297298e-13	2.304181598807467e-16	3.305447998289259e-11	2.3418314987879807e-07	1.6306631991560474e-15	1.4574061992457168e-09	8.715288895489387e-14	4.7448081975443155e-09	3.4571480982107466e-13	3.905511897978696e-08	4.539214297650721e-12	5.872085696960891e-13	0.0	0.0	0.0	7.80142179596236e-07	5.871441396961226e-09	1.428772399260536e-10
