q_m	density,	T,
0.16028959621774774	204316.52	129109060.0
0.16132369333694296	212671.41	129049690.0
0.16235774531703628	208641.66	128906990.0
0.16339194492483788	208174.51	128898770.0
0.16442604007461326	212898.89	129206590.0
0.1654602306230838	215760.67	128911730.0
0.1664942729924086	213781.33	128861280.0
0.16752849481526555	217873.44	129083000.0
0.16856252505296443	221846.83	128985450.0
0.1695966736134048	225136.16	128839360.0
0.1706308214648542	221629.6	128971170.0
0.1716648806136356	222182.58	128416620.0
0.1726991470241569	223412.18	128961800.0
0.1737331958531786	226221.37	128794360.0
0.17476725531706727	228268.52	128777160.0
0.17580140324729343	233072.49	128793480.0
0.17683559655295167	234404.42	128771470.0
0.17786969540523634	233504.04	128484800.0
0.17890387169510746	235814.44	128717780.0
0.17993795179851568	238976.63	128587860.0
0.1809721184776183	238858.24	128791710.0
0.18200621756623325	242682.14	128836490.0
0.18304026600137113	236582.22	128760510.0
0.18407449633212158	246063.2	128558120.0
0.18510857036971673	245928.13	128816200.0
0.18614281314720038	250640.1	128784320.0
0.18717689159629602	248482.48	128756360.0
0.18821089087471554	255043.59	128661890.0
0.18924507456960515	251909.05	128780040.0
0.19027917168880037	250352.05	128537430.0
0.19131335357182377	257934.95	128792140.0
0.19234748432870918	254401.27	128721530.0
0.19338163816719456	262347.03	128794460.0
0.1944157615190616	261205.68	128790150.0
0.1954498268912096	261251.33	128866470.0
0.1964839116424485	262765.38	128877060.0
0.19751815599546807	267734.88	128708200.0
0.1985522519330114	267063.58	128656600.0
0.1995863463737957	267356.88	129131580.0
0.20062043648185635	271739.53	128871590.0
0.20165461702567433	273732.73	129024370.0
0.20268880087811758	280439.96	128812680.0
0.20372278944289346	272056.82	129196780.0
0.20475698613595383	277247.86	129040550.0
0.20579106269440628	284624.01	128858200.0
0.20682524103247413	280459.52	128925560.0
0.2078593377577853	278174.14	129247680.0
0.20889346898733152	287673.96	129016500.0
0.20992757760793834	282135.98	129055760.0
0.2109616691339813	290822.12	129260550.0
0.211995915692751	290151.25	129417920.0
0.21303005850248558	286246.3	129022860.0
0.2140640799171838	291846.09	129064630.0
0.21509823028949038	297327.38	129388380.0
0.21613245006415072	300252.33	129556670.0
0.2171664906216093	299258.65	129331240.0
0.21820055725418608	302401.13	129392410.0
0.21923472188509208	299730.42	129321290.0
0.22026888998217686	300539.03	129508580.0
0.22130302404768754	304451.17	129546480.0
0.22233712077299883	308135.68	129580500.0
0.22337122395800701	305518.68	129594910.0
0.22440542301437105	315559.89	129643640.0
0.22543946703800843	305259.92	129566850.0
0.2264736452972994	314487.53	129884890.0
0.2275077298122079	314605.67	129576900.0
0.2285418960974266	319322.88	129740420.0
0.22957601803131122	321021.41	129997690.0
0.23061014847308947	322996.1	129694920.0
0.23164425559693735	319099.64	129925400.0
0.2326783478319715	321644.38	129782380.0
0.23371244668425617	321004.13	130017470.0
0.23474662258024337	325044.44	129885280.0
0.2357807174149117	336130.14	129869250.0
0.23681487109584354	326572.18	130337010.0
0.23784901997139118	334800.88	130040790.0
0.23888315892106293	334573.8	130251840.0
0.23991725438594547	337345.74	130056130.0
0.24095141878052118	335826.37	130175040.0
0.2419854707606145	340969.63	130252120.0
0.2430196399605744	347249.18	130190970.0
0.24405374093983234	338560.82	130135280.0
0.24508796095082308	343999.85	130316530.0
0.2461220000902995	342824.94	130132860.0
0.24715622923939806	348575.87	130278880.0
0.24819022127035273	349474.73	130367930.0
0.2492244227687973	352751.19	130555700.0
0.25025850759881296	348253.51	130459410.0
0.251292604402901	358380.35	130576650.0
0.2523268203962754	356438.87	130532450.0
0.25336089624573677	357853.83	130373800.0
0.254395063791384	363134.24	130520380.0
0.2554291093117804	359711.7	130598600.0
0.256463333182834	365407.69	130429760.0
0.25749748268859596	362687.36	130581820.0
0.258531538607529	371585.57	130391340.0
0.25956562154690166	370113.88	130650060.0
0.2605997445836614	371808.39	130755460.0
0.2616339493119545	364999.34	130820490.0
0.2626680487944535	373181.17	130852070.0
0.2637022357191916	378350.72	130515470.0
0.26473632307006467	377934.04	130745210.0
0.26577045965643276	380884.46	130785680.0
0.26680454692852895	376959.35	130852600.0
0.2678387416521695	379752.17	130701460.0
0.26887282853038164	388320.61	130766310.0
0.26990687775328737	389607.9	130797370.0
0.2709411293537718	393049.58	130719430.0
0.27197517503172175	384998.21	130941330.0
0.2730092446578166	389460.71	130918120.0
0.2740434951554258	398801.08	130721910.0
0.275077515073365	395297.55	130798180.0
0.2761116639489126	399996.96	130979600.0
0.27714588923794836	394680.71	130982050.0
0.27817997075933876	396089.99	130934560.0
0.27921405984330117	398862.44	130905390.0
0.28024814514597773	401370.85	130709970.0
0.2812822632985763	409871.91	131105720.0
0.28231647275347693	403942.2	131154510.0
0.28335059295427234	422488.72	131079130.0
0.28438468952203	410589.06	131051830.0
0.2854189038610917	414648.87	131223680.0
0.2864529923148398	421158.64	130988070.0
0.28748702672770854	413412.09	130984830.0
0.28852118836509644	417355.38	130906100.0
0.2895553517355737	415832.51	130925000.0
0.290589446570242	417743.72	130937850.0
0.29162352840673944	422600.8	131277090.0
0.2926576604240535	420530.15	131239570.0
0.2936918635768109	431371.89	131042950.0
0.29472603261921726	438763.78	131443170.0
0.2957600296131099	431671.83	131094480.0
0.29679417147752296	433598.48	131129780.0
0.2978283367386433	440555.23	131354050.0
0.29886241873269437	433781.21	131401950.0
0.29989664165842655	432268.94	131194770.0
0.30093072727621006	437740.36	131113920.0
0.3019648791452757	434666.22	131199000.0
0.3029989219872612	455597.63	131078440.0
0.304033048805307	444013.32	131492380.0
0.305067177829103	455529.62	131128280.0
0.3061014027242548	441205.1	131311750.0
0.30713544540868665	452542.1	131468680.0
0.30816954583650724	454518.97	131323560.0
0.30920375308565773	454245.44	131216480.0
0.3102378677720775	451158.98	131584660.0
0.31127193101725215	457108.06	131300660.0
0.31230613543043817	458016.51	131574940.0
0.31334032747566776	469020.65	131377070.0
0.3143743315594716	464337.0	131311160.0
0.3154085577938289	474794.39	131661350.0
0.31644257731788406	464407.27	131553600.0
0.3174767333621197	468176.62	131566790.0
0.31851093856307355	477083.19	131556790.0
0.3195450059046415	464215.14	131266610.0
0.32057914997480474	475393.28	131407820.0
0.32161327316911814	476456.03	131511030.0
0.3226473292456048	480341.48	131534260.0
0.32368148135100083	483158.28	131538780.0
0.3247155603515338	487667.78	131738400.0
0.3257498028926872	477621.6	131395770.0
0.3267838808691219	469341.4	131636790.0
0.32781796617179837	496278.71	131801490.0
0.3288520844031739	491394.3	131698240.0
0.32988632009074625	487918.66	131760620.0
0.33092040161213665	501307.86	131772640.0
0.33195452134027126	500986.04	131687080.0
0.33298873867285106	502784.85	131531870.0
0.33402278332670277	498279.43	131781130.0
0.33505686256356626	500594.87	131785560.0
0.3360910738303331	499489.1	131672350.0
0.3371250890216647	504796.58	131767570.0
0.33815930903265545	500258.9	131698310.0
0.33919344601290746	512036.97	131769710.0
0.3402275601478897	510540.94	131766510.0
0.34126164056640496	504090.05	131745850.0
0.3422957756560139	509763.59	131847270.0
0.3433298329929292	515491.68	131776870.0
0.34436410609947765	526928.54	131738970.0
0.3453981506745527	525303.73	132020090.0
0.3464322630764456	526404.94	131819780.0
0.3474664884442582	520228.1	131987410.0
0.34850055720380835	526776.97	131676670.0
0.3495346028817584	518646.14	132012700.0
0.35056875270262744	525473.02	131688890.0
0.3516029689323321	538751.28	132129300.0
0.3526370240634972	536286.43	131932890.0
0.3536712226472005	536378.32	131765310.0
0.35470530708333226	536450.27	131893830.0
0.35573935591235395	542341.29	132169080.0
0.3567735353532968	535850.98	131971050.0
0.35780765437244033	542367.22	131902660.0
0.3588417734703605	540660.79	131770180.0
0.35987591218370185	534661.62	132000070.0
0.3609100000072356	554751.22	132036740.0
0.3619441337576391	556664.52	132023240.0
0.362978323045681	563588.62	132189360.0
0.36401244222237794	556283.7	131912720.0
0.3650465008197219	545255.19	132248040.0
0.36608068837467433	550803.41	132096230.0
0.36711481842256855	560684.28	131866510.0
0.36814896903120553	557031.38	132138460.0
0.36918314744805014	569461.04	132067710.0
0.37021721723169854	575692.73	132112560.0
0.3712513683129963	575485.96	132240430.0
0.3722853948481859	570402.47	132055070.0
0.3733195468748052	566278.01	131738710.0
0.3743537505789999	565329.66	132087830.0
0.3753878327306046	567278.76	132323360.0
0.37642203501681715	571455.11	132319780.0
0.377456001996752	590049.24	132297780.0
0.3784901778927393	580602.59	132172390.0
0.37952432676828685	590117.1	132241510.0
0.38055843940651013	587011.58	132195980.0
0.3815925035182296	595701.41	132317880.0
0.38262665515096483	579543.31	132096330.0
0.38366088713602786	595493.91	131956510.0
0.38469497700775823	581141.46	132442580.0
0.3857291376210479	590608.23	132365680.0
0.3867631523397187	590536.18	132269000.0
0.38779735832844053	606417.59	132051840.0
0.3888314406375989	599789.52	132347260.0
0.38986557360023444	606307.86	132096940.0
0.39089973618294394	614428.98	132392500.0
0.3919338868703577	602782.18	132502600.0
0.39296789552321554	618465.35	132441640.0
0.39400201934774326	616654.78	132345600.0
0.3950361657024334	602116.46	132568740.0
0.39607034025921517	600304.54	132351400.0
0.39710441303638166	619419.9	132195630.0
0.39813861634669245	620097.96	132296520.0
0.39917269652887744	621205.19	132600900.0
0.40020685422742563	624164.87	132352760.0
0.40124101909466203	631441.26	132455310.0
0.40227509549556084	621776.77	132529310.0
0.4033092235740354	629637.34	132524210.0
0.4043433199054627	630886.6	132710570.0
0.40537748280327923	630423.05	132593210.0
0.40641156889372354	629737.15	132745820.0
0.4074456910639386	631479.27	132548050.0
0.4084798972889907	634255.52	132577660.0
0.4095139743988808	659164.96	132542060.0
0.41054816313548514	641826.2	132760840.0
0.4115822668719309	649119.09	132627300.0
0.41261632247575664	639562.01	132824550.0
0.41365041502589794	640861.19	132923650.0
0.4146846277894237	656332.26	132767900.0
0.41571868323569605	662848.43	132911050.0
0.41675284857559314	638004.34	133100740.0
0.4177870206115175	653718.16	132593460.0
0.4188210989818363	669169.32	132740950.0
0.41985531379355867	659379.08	132825250.0
0.42088940366528904	655554.34	133017390.0
0.4219234252375408	673304.55	132818500.0
0.4229576038119389	657601.41	133055070.0
0.4239916973074017	672535.69	133147990.0
0.4250258317667963	668505.67	132829500.0
0.4260600526443318	685404.56	133352780.0
0.4270940857179951	664195.15	133104720.0
0.42812820308282584	684211.65	133060100.0
0.4291623576303024	678542.53	133020800.0
0.43019648602388405	683051.55	133231140.0
0.43123065687815665	682828.12	133288950.0
0.43226469026692715	677030.82	133196580.0
0.43329881527310665	676841.56	133091750.0
0.4343329509929299	697318.49	133176610.0
0.4353671509158388	694050.11	133256480.0
0.4364011932063867	705431.66	133454840.0
0.43743537083546336	688643.74	133233610.0
0.43846951033657267	679377.52	133251650.0
0.43950369229837294	698883.03	133695440.0
0.44053779753157774	704366.62	133517800.0
0.4415718524264124	705200.74	133345810.0
0.4426060543975179	696270.06	133437450.0
0.44364024006182734	726130.49	133379510.0
0.44467423477119294	708158.95	133326460.0
0.445708449031478	723596.38	133733260.0
0.44674254906541455	716015.8	133549590.0
0.4477766688723259	706821.47	133524450.0
0.448810830037053	713030.28	133653850.0
0.4498449017113445	712479.52	133555100.0
0.4508789677924836	726695.04	133662290.0
0.4519131277755589	713637.07	133317390.0
0.4529473276984678	715927.09	133625280.0
0.4539814516017723	748663.52	133529270.0
0.45501557897125566	737677.72	133759830.0
0.4560496485973504	740150.5	133986760.0
0.45708377289453894	718977.86	133802670.0
0.4581179355560251	735455.56	133580030.0
0.4591519925778331	744914.87	133797210.0
0.46018618273241974	740765.93	133788630.0
0.46122024920744287	736960.0	133743610.0
0.46225443416276113	729559.11	133804670.0
0.46328853884452836	754742.66	133840170.0
0.4643226462834833	764453.98	133753320.0
0.4653567267019987	754351.4	134070440.0
0.4663908933023243	744326.86	133688080.0
0.4674250057042173	752907.93	133756920.0
0.46845919664657176	752053.64	134052620.0
0.4694934099615352	769158.74	133986800.0
0.4705275078684983	760558.26	133813020.0
0.4715615501590462	772008.84	133798760.0
0.4725956167128462	753250.72	134145010.0
0.47362974164024907	785601.01	134012290.0
0.4746638742090007	758828.66	134048130.0
0.4756981223433062	781211.23	134133970.0
0.476732209457849	758758.47	134211730.0
0.47776635092837805	785979.49	134298180.0
0.4788004974406219	780833.6	133743050.0
0.4798346259917572	773720.45	133905770.0
0.4808687112156568	775649.52	134184050.0
0.48190278107808193	787152.76	134051350.0
0.48293695807694426	799364.39	134113320.0
0.4839710438522815	799985.02	134209980.0
0.48500515081857565	783499.24	134444700.0
0.48603934932350223	790722.4	134366710.0
0.487073411387025	799951.62	134528880.0
0.48810758712545865	779980.15	134165710.0
0.4891417507322664	819892.97	134294100.0
0.49017579900985053	807393.54	134305590.0
0.49120993362679877	790089.94	134395600.0
0.4922441064504911	816856.98	134621000.0
0.4932781470079497	800891.45	134410570.0
0.4943123596926988	818398.93	134656720.0
0.49534642821591857	812863.98	134403130.0
0.4963806323927741	816680.01	134333290.0
0.497414669405277	815132.92	134451330.0
0.49844878606111676	814642.52	134651400.0
0.49948302868104677	821839.71	134522810.0
0.5005171077603565	830689.42	134716590.0
0.501551146112065	828329.76	134792120.0
0.5025853051498188	843461.91	134849250.0
0.5036194138492024	812119.53	134635210.0
0.5046536503245427	829095.16	134742830.0
0.505687732239817	832645.05	134751700.0
0.5067219141228405	830552.2	134740530.0
0.5077560620530666	845801.77	135006920.0
0.5087900699969332	845368.13	134957580.0
0.5098242314767675	853079.68	134969960.0
0.5108584098148352	848695.63	134907310.0
0.5118924935419759	866317.78	135071190.0
0.5129265964906536	834856.36	134814940.0
0.5139607756164893	850231.96	134579230.0
0.5149948698209432	857010.38	135355380.0
0.5160289540207446	837713.79	135010420.0
0.5170631272383208	871421.66	135413410.0
0.518097231211097	870076.83	135104410.0
0.5191313990718514	856279.86	135215840.0
0.5201654271825769	881725.57	135111960.0
0.5211995657383646	861098.94	135106870.0
0.5222337509300133	871582.87	135264380.0
0.5232679297407419	858458.81	135050080.0
0.524302042063858	889093.4	135579330.0
0.5253361094054259	875276.66	135275480.0
0.5263702032159958	876615.72	135234620.0
0.5274043683983393	890619.84	135471860.0
0.528438530114504	877254.08	135382320.0
0.5294726227434221	880273.11	135280390.0
0.5305067490100304	893386.0	135318230.0
0.5315409116715165	893935.66	135096450.0
0.5325750140687568	891942.07	135811800.0
0.5336091273371943	888687.87	135531850.0
0.5346433245816923	898007.21	135431810.0
0.5356774232764233	911384.6	135393680.0
0.536711554348416	900069.87	135604730.0
0.5377456781729437	917963.23	135758090.0
0.538779755519164	903674.5	135797360.0
0.5398138741444235	899650.05	135640340.0
0.5408480209717745	903452.34	135565230.0
0.5418820838230651	914413.51	135488210.0
0.5429162180461294	909789.0	135635630.0
0.5439503295814776	942185.71	135704270.0
0.5449845483320397	909106.62	135647560.0
0.5460185964520703	911209.09	136018870.0
0.5470527743962541	947418.64	135969950.0
0.5480869458019643	917237.74	135895110.0
0.5491210519017138	930921.45	135777480.0
0.5501551268058535	940873.98	135729720.0
0.5511893219233781	938649.8	136026800.0
0.552223471823024	941672.39	135932320.0
0.5532575283721712	915792.88	135953430.0
0.5542917229382582	950510.4	135819620.0
0.5553257415957686	937088.47	135801960.0
0.5563598400541694	952844.02	136091590.0
0.5573940114598794	946702.29	136093550.0
0.5584281968878586	952156.21	136029830.0
0.5594622351607902	956098.87	135982720.0
0.5604964370531188	953046.53	136179700.0
0.5615305793114158	959978.7	136282090.0
0.562564595841953	954231.27	136073780.0
0.563598792219906	981152.62	135932430.0
0.5646329168322017	943279.53	136231480.0
0.5656671039932701	970104.01	136039180.0
0.5667011747222401	979601.8	135976530.0
0.5677353048489111	971547.47	136054620.0
0.5687694411989488	960971.08	136268460.0
0.5698035827482548	993460.39	136321990.0
0.570837748797143	964317.86	136282580.0
0.5718717799801634	994317.34	136088100.0
0.5729059118399238	986457.59	136321530.0
0.5739400922261881	993452.26	136322060.0
0.5749741988773753	969171.89	136281770.0
0.5760083082857501	988744.22	136207300.0
0.5770423953215159	1001381.6	136193650.0
0.5780765957170855	1004119.0	136228870.0
0.5791106277666505	983547.64	136287270.0
0.580144792161226	997512.26	136340310.0
0.5811788806149741	1022399.3	136184820.0
0.5822130167286814	996988.24	136430310.0
0.5832471602474072	996317.8	136267060.0
0.5842813979043993	1019176.5	136320160.0
0.5853154858854867	1013185.9	136325710.0
0.5863495859194232	1023928.1	136567700.0
0.5873836473527316	1014435.6	136083600.0
0.5884177827574478	1024841.3	136182770.0
0.5894519367534868	1006725.9	136494440.0
0.5904860266252172	1032153.7	136434160.0
0.5915202185916699	1029725.5	136333480.0
0.592554265766379	1025171.8	136394040.0
0.5935884318940441	1035662.9	136181540.0
0.5946225188510332	1029236.9	136420620.0
0.5956567368138272	1030665.6	136363180.0
0.5966908544149885	1053860.0	136373690.0
0.5977249599633004	1031770.0	136528900.0
0.5987591101780535	1047747.9	136639160.0
0.5997931690117277	1051077.4	136139660.0
0.6008273042588903	1048289.4	136483370.0
0.6018613949971654	1047237.8	136544400.0
0.6028956495123912	1060986.5	136493350.0
0.6039297272524955	1047467.0	136304920.0
0.6049638249231283	1058841.6	136421640.0
0.605998007121259	1056227.7	136330400.0
0.6070320985685251	1076093.6	136667530.0
0.6080662351548931	1078332.2	136582570.0
0.6091003137615422	1063323.0	136642620.0
0.6101344718539745	1076928.1	136420820.0
0.611168542661721	1072717.0	136336830.0
0.6122026927189206	1066544.4	136721650.0
0.6132368033089473	1068476.6	136575710.0
0.614271004019624	1097489.6	136552350.0
0.6153051417088671	1063218.4	136610820.0
0.6163392593100282	1082883.7	136674660.0
0.6173733343717216	1103980.3	136295210.0
0.6184074874224392	1095833.8	136561270.0
0.6194416696205698	1113146.5	136697580.0
0.6204757716239262	1086443.7	136624530.0
0.6215098434557712	1092425.2	136562200.0
0.6225439742126566	1108213.5	136803640.0
0.6235781313597674	1090239.6	136807680.0
0.6246122033491659	1104789.5	136254640.0
0.625646349388749	1110971.7	136870030.0
0.6266804493439087	1124268.9	136359920.0
0.6277146326449143	1102759.2	136503800.0
0.6287487196806802	1125181.3	136682500.0
0.6297828693439957	1123015.5	136722730.0
0.6308170690305741	1129663.4	136724590.0
0.6318510930449064	1105300.1	136640290.0
0.632885288477538	1139212.1	136498750.0
0.6339193068987181	1126384.1	136645180.0
0.634953507530618	1131270.8	136658250.0
0.6359876129213764	1132229.7	136639180.0
0.6370218199341964	1144147.9	136572640.0
0.6380558316593491	1148125.0	136461730.0
0.6390899944783888	1115149.5	136479020.0
0.6401241539100265	1157504.5	136489380.0
0.6411583063305297	1138078.7	136741270.0
0.6421923298722012	1184470.8	136636800.0
0.6432264471582552	1125719.9	136645350.0
0.6442606644120582	1191110.5	136506320.0
0.6452947800437996	1145247.4	136213090.0
0.6463288620378507	1141928.7	136561850.0
0.6473630395093738	1168315.1	136649430.0
0.6483972211560669	1182354.5	136404950.0
0.6494313120518955	1165446.0	136781820.0
0.6504653898707767	1165095.1	136544770.0
0.6514995197611174	1166385.6	136446280.0
0.6525337068434092	1170783.3	136334400.0
0.6535677681979408	1189809.8	136532140.0
0.6546019279446857	1188152.8	136590050.0
0.6556360610648748	1193218.8	136371790.0
0.6566701715761247	1178998.3	136531530.0
0.6577043213969938	1174783.4	136667310.0
0.6587384585347994	1197209.1	136467080.0
0.6597725087818034	1193314.9	136717920.0
0.6608067068928459	1210554.0	136476520.0
0.6618407990491033	1191666.0	136688980.0
0.6628749166502643	1194095.2	136537590.0
0.663908982179966	1209961.7	136686420.0
0.6649430956059572	1221606.4	136531880.0
0.6659772900932673	1211603.1	136447520.0
0.6670113751596134	1240230.8	136755770.0
0.6680455704346915	1200351.9	136616320.0
0.6690796490413405	1215554.6	136551180.0
0.6701137546684294	1217977.5	136857200.0
0.6711478687246348	1210711.3	136689560.0
0.6721821014186891	1221687.9	136569580.0
0.6732161493023894	1240321.5	136546250.0
0.6742503086552503	1219006.0	136816130.0
0.6752844266502953	1235179.5	136376140.0
0.676318529283866	1251240.3	137175610.0
0.6773527221956404	1241438.3	136547730.0
0.6783868395604711	1251060.8	136795100.0
0.6794209367584432	1253797.6	136605640.0
0.6804550767322132	1261089.8	136796500.0
0.6814891751906139	1239137.2	136732000.0
0.6825232962579539	1253965.6	136864230.0
0.6835574768805487	1244692.2	136604250.0
0.6845915348476783	1255069.3	136643600.0
0.6856257250022648	1280691.3	136501770.0
0.6866597906107432	1274774.1	136873700.0
0.6876938738652232	1250688.9	137006550.0
0.6887280596870862	1257953.8	136794090.0
0.6897622403884577	1298765.4	136669660.0
0.6907963001674535	1286611.7	136612080.0
0.6918304020132562	1273729.8	136771710.0
0.6928646377008286	1261425.6	136877660.0
0.6938986971647172	1289214.9	136937870.0
0.6949327644275083	1315190.8	136724890.0
0.6959669404022724	1264363.9	137021150.0
0.6970010194815821	1309813.6	136897400.0
0.6980352376019299	1281722.6	136638860.0
0.6990693112456412	1294768.9	136593430.0
0.7001035098293444	1301667.1	136760360.0
0.7011375662209383	1318892.8	136943620.0
0.7021716397858727	1315909.7	136940360.0
0.7032058130822259	1315997.9	137061290.0
0.7042399033478401	1314549.0	137021190.0
0.7052741628260035	1303001.3	136530050.0
0.7063082286708124	1319947.8	136906130.0
0.707342327916981	1315618.4	136836740.0
0.7083764462271332	1326013.3	136960240.0
0.7094105399589264	1335619.5	136769350.0
0.7104447057714842	1314527.8	137119920.0
0.7114787861112228	1351907.9	137048720.0
0.7125129863492388	1343143.4	136788470.0
