q_m	density,	T,
0.16062175843375914	212671.41	129049690.0
0.16165795347536485	208641.66	128906990.0
0.16269429645063563	208174.51	128898770.0
0.16373053475139213	212898.89	129206590.0
0.16476686864855647	215760.67	128911730.0
0.16580305405947537	213781.33	128861280.0
0.166839419295842	217873.44	129083000.0
0.16787559254999232	221846.83	128985450.0
0.1689118843721068	225136.16	128839360.0
0.1699481754837609	221629.6	128971170.0
0.17098437770891173	222182.58	128416620.0
0.17202078762535003	223412.18	128961800.0
0.1730569795093536	226221.37	128794360.0
0.17409318205026472	228268.52	128777160.0
0.17512947324085879	233072.49	128793480.0
0.1761658099009252	234404.42	128771470.0
0.17720205191186436	233504.04	128484800.0
0.17823837152087854	235814.44	128717780.0
0.17927459474408428	238976.63	128587860.0
0.18031090472241168	238858.24	128791710.0
0.18134714697017096	242682.14	128836490.0
0.18238333845947424	236582.22	128760510.0
0.1834197122213669	246063.2	128558120.0
0.1844559293661884	245928.13	128816200.0
0.18549231560060989	250640.1	128784320.0
0.18652853716607457	248482.48	128756360.0
0.18756467939678287	255043.59	128661890.0
0.18860100642616226	251909.05	128780040.0
0.18963724670042018	250352.05	128537430.0
0.19067357191417833	257934.95	128792140.0
0.19170984589584023	254401.27	128721530.0
0.1927461430069384	262347.03	128794460.0
0.19378240956823492	261205.68	128790150.0
0.19481861802965025	261251.33	128866470.0
0.19585484591031943	262765.38	128877060.0
0.196891233723542	267734.88	128708200.0
0.19792747281369907	267063.58	128656600.0
0.19896371040399508	267356.88	129131580.0
0.1999999436525879	271739.53	128871590.0
0.20103626752436518	273732.73	129024370.0
0.20207259471162484	280439.96	128812680.0
0.2031087262064855	272056.82	129196780.0
0.20414506626097428	277247.86	129040550.0
0.2051812859318775	284624.01	128858200.0
0.20621760759333316	280459.52	128925560.0
0.20725384747289077	278174.14	129247680.0
0.2082901219281929	287673.96	129016500.0
0.20932637372769902	282135.98	129055760.0
0.2103626083972128	290822.12	129260550.0
0.21139899842075713	290151.25	129417920.0
0.21243528448024757	286246.3	129022860.0
0.21347144889311154	291846.09	129064630.0
0.21450774253084737	297327.38	129388380.0
0.21554410571477253	300252.33	129556670.0
0.2165802893100702	299258.65	129331240.0
0.21761649903452637	302401.13	129392410.0
0.21865280696041237	299730.42	129321290.0
0.2196891183596607	300539.03	129508580.0
0.2207253956568049	304451.17	129546480.0
0.22176163553636252	308135.68	129580500.0
0.22279788188900468	305518.68	129594910.0
0.223834224311695	315559.89	129643640.0
0.22487041138035513	305259.92	129566850.0
0.2259067329628707	314487.53	129884890.0
0.22694296060671973	314605.67	129576900.0
0.22797927019034683	319322.88	129740420.0
0.2290155353307224	321021.41	129997690.0
0.23005180899662386	322996.1	129694920.0
0.2310880592962689	319099.64	129925400.0
0.2321242946762434	321644.38	129782380.0
0.23316053668718248	321004.13	130017470.0
0.23419685590149658	325044.44	129885280.0
0.23523309388649274	336130.14	129869250.0
0.23626939083971088	326572.18	130337010.0
0.23730568297758567	334800.88	130040790.0
0.23834196516901326	334573.8	130251840.0
0.23937820378552996	337345.74	130056130.0
0.24041451147459575	335826.37	130175040.0
0.24145070651620154	340969.63	130252120.0
0.24248701902061065	347249.18	130190970.0
0.24352326316293127	338560.82	130135280.0
0.24455962658367655	343999.85	130316530.0
0.24559580875805326	342824.94	130132860.0
0.24663218133584497	348575.87	130278880.0
0.24766831630406808	349474.73	130367930.0
0.24870466117390017	352751.19	130555700.0
0.2497408891335093	348253.51	130459410.0
0.250777129092007	358380.35	130576650.0
0.2518134884868095	356438.87	130532450.0
0.25284970744725227	357853.83	130373800.0
0.25388601829392027	363134.24	130520380.0
0.2549222068624413	359711.7	130598600.0
0.25595857415124945	365407.69	130429760.0
0.25699486692064455	362687.36	130581820.0
0.2580310659092531	371585.57	130391340.0
0.25906729197430095	370113.88	130650060.0
0.2601035582198374	371808.39	130755460.0
0.2611399063262118	364999.34	130820490.0
0.2621761489686714	373181.17	130852070.0
0.2632124792345931	378350.72	130515470.0
0.2642487097202841	377934.04	130745210.0
0.2652849895435101	380884.46	130785680.0
0.26632121995026087	376959.35	130852600.0
0.2673575580312483	379752.17	130701460.0
0.2683937880432989	388320.61	130766310.0
0.2694299803220027	389607.9	130797370.0
0.2704663753977105	393049.58	130719430.0
0.27150256412411183	384998.21	130941330.0
0.27253877684829014	389460.71	130918120.0
0.2735751708188371	398801.08	130721910.0
0.27461133373184016	395297.55	130798180.0
0.2756476258697149	399996.96	130979600.0
0.2766839945794439	394680.71	130982050.0
0.27772021922357076	396089.99	130934560.0
0.27875645144594285	398862.44	130905390.0
0.2797926798791925	401370.85	130709970.0
0.2808289412304453	409871.91	131105720.0
0.2818652940732231	403942.2	131154510.0
0.2829015574769175	422488.72	131079130.0
0.2839377971985949	410589.06	131051830.0
0.28497415493565614	414648.87	131223680.0
0.28601038652650784	421158.64	130988070.0
0.2870465639644811	413412.09	130984830.0
0.2880828688906449	417355.38	130906100.0
0.28911917555348987	415832.51	130925000.0
0.2901554135384862	417743.72	130937850.0
0.2911916384983731	422600.8	131277090.0
0.29222791374307594	420530.15	131239570.0
0.2932642602706492	431371.89	131042950.0
0.2943005726171784	438763.78	131443170.0
0.295336712558625	431671.83	131094480.0
0.2963729976708348	433598.48	131129780.0
0.29740930622824113	440555.23	131354050.0
0.2984455313460083	433781.21	131401950.0
0.2994818976875357	432268.94	131194770.0
0.3005181264365454	437740.36	131113920.0
0.30155442157414214	434666.22	131199000.0
0.3025906074587014	455597.63	131078440.0
0.3036268774933604	444013.32	131492380.0
0.304663149738341	455529.62	131128280.0
0.30569951805336976	441205.1	131311750.0
0.30673570378004883	452542.1	131468680.0
0.30777194736978913	454518.97	131323560.0
0.3088082980022454	454245.44	131216480.0
0.30984455588013576	451158.98	131584660.0
0.3108807622101696	457108.06	131300660.0
0.31191711000078376	458016.51	131574940.0
0.3129534453978093	469020.65	131377070.0
0.313989592443861	464337.0	131311160.0
0.3150259621008707	474794.39	131661350.0
0.3160621246191735	464407.27	131553600.0
0.3170984239405933	468176.62	131566790.0
0.31813477252060807	477083.19	131556790.0
0.3191709829555248	464215.14	131266610.0
0.3202072702780562	475393.28	131407820.0
0.32124353668147254	476456.03	131511030.0
0.32227973582796127	480341.48	131534260.0
0.3233160312023783	483158.28	131538780.0
0.3243522533204233	487667.78	131738400.0
0.32538863931802464	477621.6	131395770.0
0.32642486040984886	469341.4	131636790.0
0.32746108884309844	496278.71	131801490.0
0.3284973502732913	491394.3	131698240.0
0.3295337294031079	487918.66	131760620.0
0.3305699540472347	501307.86	131772640.0
0.33160621697728865	500986.04	131687080.0
0.332642577714072	502784.85	131531870.0
0.33367876541425256	498279.43	131781130.0
0.3347149877691178	500594.87	131785560.0
0.3357513424275169	499489.1	131672350.0
0.3367875006041165	504796.58	131767570.0
0.3378238640248619	500258.9	131698310.0
0.3388601442427881	512036.97	131769710.0
0.33989640156809814	510540.94	131766510.0
0.34093262510706407	504090.05	131745850.0
0.34196890343042896	509763.59	131847270.0
0.3430051038399585	515491.68	131776870.0
0.3440415204663016	526928.54	131738970.0
0.3450777080875421	525303.73	132020090.0
0.3461139636761709	526404.94	131819780.0
0.34715033246484006	520228.1	131987410.0
0.34818654432067775	526776.97	131676670.0
0.34922273304707907	518646.14	132012700.0
0.3502590261322345	525473.02	131688890.0
0.351295385763857	538751.28	132129300.0
0.3523315839630651	536286.43	131932890.0
0.35336792591211513	536378.32	131765310.0
0.354404153477024	536450.27	131893830.0
0.3554403453610275	542341.29	132169080.0
0.35647666812764395	535850.98	131971050.0
0.3575129303472375	542367.22	131902660.0
0.35854919264577095	540660.79	131770180.0
0.3595854746003784	534661.62	132000070.0
0.36062170555970974	554751.22	132036740.0
0.3616579825410937	556664.52	132023240.0
0.3626943151752172	563588.62	132189360.0
0.3637305775526907	556283.7	131912720.0
0.36476677922526124	545255.19	132248040.0
0.36580311012270333	550803.41	132096230.0
0.36683938339390465	560684.28	131866510.0
0.3678756772684606	557031.38	132138460.0
0.3689119990088563	569461.04	132067710.0
0.3699482118909148	575692.73	132112560.0
0.37098450623911117	575485.96	132240430.0
0.37202067578307874	570402.47	132055070.0
0.3730569710785557	566278.01	131738710.0
0.37409331815870933	565329.66	132087830.0
0.37512954343435656	567278.76	132323360.0
0.37616588909358933	571455.11	132319780.0
0.3772019989588745	590049.24	132297780.0
0.37823831817318854	580602.59	132172390.0
0.3792746103110633	590117.1	132241510.0
0.3803108661365122	587011.58	132195980.0
0.3813470733348867	595701.41	132317880.0
0.3823833682356634	579543.31	132096330.0
0.38341974365529713	595493.91	131956510.0
0.3844559766670698	581141.46	132442580.0
0.38549228056701296	590608.23	132365680.0
0.38652843826997224	590536.18	132269000.0
0.3875647876393876	606417.59	132051840.0
0.388601013072915	599789.52	132347260.0
0.38963728926489843	606307.86	132096940.0
0.39067359513834293	614428.98	132392500.0
0.39170988909183896	602782.18	132502600.0
0.39274604071641395	618465.35	132441640.0
0.3937823077513508	616654.78	132345600.0
0.3948185973631437	602116.46	132568740.0
0.39585491523547667	600304.54	132351400.0
0.39689113111725727	619419.9	132195630.0
0.3979274778027106	620097.96	132296520.0
0.39896370110485646	621205.19	132600900.0
0.4000000020840173	624164.87	132352760.0
0.4010363102467235	631441.26	132455310.0
0.40207252975974656	621776.77	132529310.0
0.40310880105744656	629637.34	132524210.0
0.4041450405423039	630886.6	132710570.0
0.4051813467315085	630423.05	132593210.0
0.4062175759541586	629737.15	132745820.0
0.4072538413313542	631479.27	132548050.0
0.4082901909375897	634255.52	132577660.0
0.4093264111610734	659164.96	132542060.0
0.41036274324261646	641826.2	132760840.0
0.4113989901478391	649119.09	132627300.0
0.41243518882068736	639562.01	132824550.0
0.41347142451642194	640861.19	132923650.0
0.41450778067468214	656332.26	132767900.0
0.41554397918965036	662848.43	132911050.0
0.41658028782599676	638004.34	133100740.0
0.4176166031722479	653718.16	132593460.0
0.4186528246587724	669169.32	132740950.0
0.41968918286947404	659379.08	132825250.0
0.4207254158812468	655554.34	133017390.0
0.4217615804519909	673304.55	132818500.0
0.42279790235026676	657601.41	133055070.0
0.42383413899328204	672535.69	133147990.0
0.42487041668512654	668505.67	132829500.0
0.4259067809742125	685404.56	133352780.0
0.4269429570702048	664195.15	133104720.0
0.42797921763205704	684211.65	133060100.0
0.4290155154536158	678542.53	133020800.0
0.4300517870670759	683051.55	133231140.0
0.4310881012292263	682828.12	133288950.0
0.4321242776409789	677030.82	133196580.0
0.4331605458600165	676841.56	133091750.0
0.43419682481490174	697318.49	133176610.0
0.4352331681059328	694050.11	133256480.0
0.4362693534379117	705431.66	133454840.0
0.43730567438890683	688643.74	133233610.0
0.43834195713291485	679377.52	133251650.0
0.4393782824256132	698883.03	133695440.0
0.44041453083069687	704366.62	133517800.0
0.44145072879308467	705200.74	133345810.0
0.44248707413655725	696270.06	133437450.0
0.44352340313943817	726130.49	133379510.0
0.44455954079162313	708158.95	133326460.0
0.4455958984497445	723596.38	133733260.0
0.4466321416447845	716015.8	133549590.0
0.4476684046537785	706821.47	133524450.0
0.44870470910630206	713030.28	133653850.0
0.4497409238829218	712479.52	133555100.0
0.4507771330547976	726695.04	133662290.0
0.45181343632322024	713637.07	133317390.0
0.4528497796142513	715927.09	133625280.0
0.45388604672812827	748663.52	133529270.0
0.4549223173153677	737677.72	133759830.0
0.45595853003954606	740150.5	133986760.0
0.4569947975481233	718977.86	133802670.0
0.4580311035005078	735455.56	133580030.0
0.45906730359427717	744914.87	133797210.0
0.46010363709674124	740765.93	133788630.0
0.4611398466633173	736960.0	133743610.0
0.46217617495573765	729559.11	133804670.0
0.46321242280824093	754742.66	133840170.0
0.4642486734236461	764453.98	133753320.0
0.46528489696261205	754351.4	134070440.0
0.46632120686199935	744326.86	133688080.0
0.46735746245062815	752907.93	133756920.0
0.46839379674249276	752053.64	134052620.0
0.4694301534533334	769158.74	133986800.0
0.47046639451699185	760558.26	133813020.0
0.47150257984897065	772008.84	133798760.0
0.47253878949448685	753250.72	134145010.0
0.4735750576345845	785601.01	134012290.0
0.4746113334318676	758828.66	134048130.0
0.475647725034213	781211.23	134133970.0
0.4766839552830838	758758.47	134211730.0
0.47772024000059327	785979.49	134298180.0
0.4787565297702664	780833.6	133743050.0
0.47979280154160664	773720.45	133905770.0
0.480829029895916	775649.52	134184050.0
0.4818652428569145	787152.76	134051350.0
0.48290156317638927	799364.39	134113320.0
0.483937792083279	799985.02	134209980.0
0.4849740422250439	783499.24	134444700.0
0.486010384095154	790722.4	134366710.0
0.48704658924108696	799951.62	134528880.0
0.4880829082975208	779980.15	134165710.0
0.489119215197186	819892.97	134294100.0
0.4901554065286091	807393.54	134305590.0
0.49119168437833366	790089.94	134395600.0
0.49222800051398546	816856.98	134621000.0
0.49326418410928313	800891.45	134410570.0
0.49430054018860325	818398.93	134656720.0
0.4953367518076208	812863.98	134403130.0
0.4963730993614148	816680.01	134333290.0
0.49740927940441	815132.92	134451330.0
0.4984455392558017	814642.52	134651400.0
0.49948192533234315	821839.71	134522810.0
0.5005181475293282	830689.42	134716590.0
0.5015543289143043	828329.76	134792120.0
0.5025906312354462	843461.91	134849250.0
0.5036268831138924	812119.53	134635210.0
0.5046632630331095	829095.16	134742830.0
0.5056994880719364	832645.05	134751700.0
0.5067358132856946	830552.2	134740530.0
0.5077721044762887	845801.77	135006920.0
0.5088082553904032	845368.13	134957580.0
0.5098445601586867	853079.68	134969960.0
0.5108808818201425	848695.63	134907310.0
0.5119171086745908	866317.78	135071190.0
0.5129533547904128	834856.36	134814940.0
0.5139896772412691	850231.96	134579230.0
0.5150259145947448	857010.38	135355380.0
0.5160621419228336	837713.79	135010420.0
0.5170984584531857	871421.66	135413410.0
0.5181347055952283	870076.83	135104410.0
0.5191710167576564	856279.86	135215840.0
0.5202071878804253	881725.57	135111960.0
0.5212434696771526	861098.94	135106870.0
0.5222797982063931	871582.87	135264380.0
0.5233161203414893	858458.81	135050080.0
0.524352375851178	889093.4	135579330.0
0.5253885862860947	875276.66	135275480.0
0.5264248232448702	876615.72	135234620.0
0.5274611317233364	890619.84	135471860.0
0.5284974367284403	877254.08	135382320.0
0.529533672503115	880273.11	135280390.0
0.5305699419851937	893386.0	135318230.0
0.5316062479375783	893935.66	135096450.0
0.5326424935008199	891942.07	135811800.0
0.5336787499577892	888687.87	135531850.0
0.5347150905648584	898007.21	135431810.0
0.5357513324179175	911384.6	135393680.0
0.5367876067153394	900069.87	135604730.0
0.5378238737502763	917963.23	135758090.0
0.5388600942105801	903674.5	135797360.0
0.5398963560354733	899650.05	135640340.0
0.5409326461209066	903452.34	135565230.0
0.5419688520562401	914413.51	135488210.0
0.5430051295112645	909789.0	135635630.0
0.5440413842315526	942185.71	135704270.0
0.545077746389257	909106.62	135647560.0
0.5461139375628	911209.09	136018870.0
0.5471502588295555	947418.64	135969950.0
0.5481865735442862	917237.74	135895110.0
0.5492228228177104	930921.45	135777480.0
0.5502590408308725	940873.98	135729720.0
0.5512953793065601	938649.8	136026800.0
0.5523316724706556	941672.39	135932320.0
0.5533678720907846	915792.88	135953430.0
0.5544042100138917	950510.4	135819620.0
0.5554403716638538	937088.47	135801960.0
0.5564766132800928	952844.02	136091590.0
0.5575129279948235	946702.29	136093550.0
0.5585492567608842	952156.21	136029830.0
0.5595854380669203	956098.87	135982720.0
0.5606217833314527	953046.53	136179700.0
0.5616580688383628	959978.7	136282090.0
0.5626942283569434	954231.27	136073780.0
0.5637305680956718	981152.62	135932430.0
0.5647668359200093	943279.53	136231480.0
0.5658031664227513	970104.01	136039180.0
0.5668393802520905	979601.8	135976530.0
0.5678756536022318	971547.47	136054620.0
0.5689119331886376	960971.08	136268460.0
0.5699482179850871	993460.39	136321990.0
0.5709845273318941	964317.86	136282580.0
0.572020701533325	994317.34	136088100.0
0.5730569766201477	986457.59	136321530.0
0.5740933003340448	993452.26	136322060.0
0.5751295501600495	969171.89	136281770.0
0.5761658027489561	988744.22	136207300.0
0.5772020329188868	1001381.6	136193650.0
0.5782383766835583	1004119.0	136228870.0
0.5792745517533296	983547.64	136287270.0
0.5803108594423956	997512.26	136340310.0
0.5813470910332473	1022399.3	136184820.0
0.5823833703828328	996988.24	136430310.0
0.5834196571527838	996317.8	136267060.0
0.5844560382561016	1019176.5	136320160.0
0.5854922693733131	1013185.9	136325710.0
0.586528512568353	1023928.1	136567700.0
0.5875647170827655	1014435.6	136083600.0
0.5886009957218907	1024841.3	136182770.0
0.589637292990869	1006725.9	136494440.0
0.5906735260026417	1032153.7	136434160.0
0.5917098613207271	1029725.5	136333480.0
0.5927460515469893	1025171.8	136394040.0
0.5937823609727364	1035662.9	136181540.0
0.5948185910637271	1029236.9	136420620.0
0.5958549524320309	1030665.6	136363180.0
0.5968912132307034	1053860.0	136373690.0
0.5979274619515473	1031770.0	136528900.0
0.598963755431403	1047747.9	136639160.0
0.5999999573407936	1051077.4	136139660.0
0.6010362358220387	1048289.4	136483370.0
0.602072469702152	1047237.8	136544400.0
0.6031088676986419	1060986.5	136493350.0
0.604145088553646	1047467.0	136304920.0
0.6051813293804842	1058841.6	136421640.0
0.6062176549100027	1056227.7	136330400.0
0.6072538895005765	1076093.6	136667530.0
0.6082901693238025	1078332.2	136582570.0
0.6093263910471473	1063323.0	136642620.0
0.6103626924210085	1076928.1	136420820.0
0.6113989063292876	1072717.0	136336830.0
0.6124351996512633	1066544.4	136721650.0
0.6134714534242707	1068476.6	136575710.0
0.6145077975047023	1097489.6	136552350.0
0.6155440784330891	1063218.4	136610820.0
0.6165803392317616	1082883.7	136674660.0
0.6176165574028037	1103980.3	136295210.0
0.6186528537245015	1095833.8	136561270.0
0.6196891792540199	1113146.5	136697580.0
0.6207254244225613	1086443.7	136624530.0
0.6217616393570611	1092425.2	136562200.0
0.622797913338723	1108213.5	136803640.0
0.6238342137653036	1090239.6	136807680.0
0.6248704288576836	1104789.5	136254640.0
0.6259067181537162	1110971.7	136870030.0
0.6269429612698162	1124268.9	136359920.0
0.6279792879044954	1102759.2	136503800.0
0.629015518074426	1125181.3	136682500.0
0.6300518110017014	1123015.5	136722730.0
0.6310881540559122	1129663.4	136724590.0
0.6321243210737981	1105300.1	136640290.0
0.633160659865246	1139212.1	136498750.0
0.6341968212783878	1126384.1	136645180.0
0.6352331652798793	1131270.8	136658250.0
0.6362694138428431	1132229.7	136639180.0
0.6373057642384792	1144147.9	136572640.0
0.6383419189417162	1148125.0	136461730.0
0.6393782250519809	1115149.5	136479020.0
0.6404145277678231	1157504.5	136489380.0
0.6414508234580004	1138078.7	136741270.0
0.642486990002246	1184470.8	136636800.0
0.6435232504851581	1125719.9	136645350.0
0.6445596111430015	1191110.5	136506320.0
0.6455958699681726	1145247.4	136213090.0
0.6466320950859397	1141928.7	136561850.0
0.6476684158790548	1168315.1	136649430.0
0.6487047408559928	1182354.5	136404950.0
0.6497409748939863	1165446.0	136781820.0
0.6507771958279305	1165095.1	136544770.0
0.6518134689412517	1166385.6	136446280.0
0.6528497993650535	1170783.3	136334400.0
0.6538860038005261	1189809.8	136532140.0
0.6549223068321285	1188152.8	136590050.0
0.6559585831819918	1193218.8	136371790.0
0.6569948368760593	1178998.3	136531530.0
0.6580311299612148	1174783.4	136667310.0
0.6590674103370212	1197209.1	136467080.0
0.6601036036419458	1193314.9	136717920.0
0.6611399451173554	1210554.0	136476520.0
0.6621761804183898	1191666.0	136688980.0
0.6632124412170622	1194095.2	136537590.0
0.6642486498363576	1209961.7	136686420.0
0.6652849064512071	1221606.4	136531880.0
0.6663212442953743	1211603.1	136447520.0
0.6673574724918035	1240230.8	136755770.0
0.6683938111253712	1200351.9	136616320.0
0.669430032848716	1215554.6	136551180.0
0.6704662816485001	1217977.5	136857200.0
0.67150253889487	1210711.3	136689560.0
0.6725389150249644	1221687.9	136569580.0
0.6735751059616871	1240321.5	136546250.0
0.6746114085985894	1219006.0	136816130.0
0.675647669791962	1235179.5	136376140.0
0.6766839155920238	1251240.3	137175610.0
0.6777202518573899	1241438.3	136547730.0
0.6787565124192422	1251060.8	136795100.0
0.6797927527724401	1253797.6	136605640.0
0.6808290359900886	1261089.8	136796500.0
0.6818652776063274	1239137.2	136732000.0
0.6829015418783624	1253965.6	136864230.0
0.6839378658290796	1244692.2	136604250.0
0.6849740668701297	1255069.3	136643600.0
0.6860104003725938	1280691.3	136501770.0
0.6870466090708293	1274774.1	136873700.0
0.6880828354516372	1250688.9	137006550.0
0.6891191646123982	1257953.8	136794090.0
0.6901554886420557	1298765.4	136669660.0
0.691191691498727	1286611.7	136612080.0
0.6922279365093882	1273729.8	136771710.0
0.6932643156392047	1261425.6	136877660.0
0.6943005181801157	1289214.9	136937870.0
0.6953367285360923	1315190.8	136724890.0
0.6963730478293464	1264363.9	137021150.0
0.6974092700263315	1309813.6	136897400.0
0.6984456315525154	1281722.6	136638860.0
0.6994818483026366	1294768.9	136593430.0
0.7005181902516867	1301667.1	136760360.0
0.7015543897139356	1318892.8	136943620.0
0.7025906063851168	1315909.7	136940360.0
0.7036269229944089	1315997.9	137061290.0
0.704663156400882	1314549.0	137021190.0
0.7056995593705953	1303001.3	136530050.0
0.7067357683056509	1319947.8	136906130.0
0.7077720107112903	1315618.4	136836740.0
0.7088082722204232	1326013.3	136960240.0
0.7098445091002586	1335619.5	136769350.0
0.7108808182102455	1314527.8	137119920.0
0.7119170416702715	1351907.9	137048720.0
0.7129533852770626	1343143.4	136788470.0
